"input_number","input","target_number","target","name","description","namespace"
1019,"YDR052C","1019.1","YDR052C","DBF4","Regulatory subunit of Cdc7p-Dbf4p kinase complex; required for Cdc7p kinase activity and initiation of DNA replication; phosphorylates the Mcm2-7 family of proteins; cell cycle regulated; relative distribution to the nucleus increases upon DNA replication stress; co-expression of human CDC7 and DBF4 complements single cdc7 or dbf4 null mutations or the cdc7 dbf4 double null mutation [Source:SGD;Acc:S000002459]","ENSG,ENSP"
1020,"YDR053W","1020.1","YDR053W","YDR053W","Putative protein of unknown function; open reading frame overlaps 5' end of essential DBF4 gene encoding the regulatory subunit of the Cdc7p-Dbf4p kinase complex [Source:SGD;Acc:S000002460]","ENSG,ENSP"
1021,"YDR054C","1021.1","YDR054C","CDC34","Ubiquitin-conjugating enzyme (E2); catalytic subunit of SCF ubiquitin-protein ligase complex (together with Skp1p, Rbx1p, Cdc53p, and an F-box protein) that regulates cell cycle progression by targeting key substrates for degradation; protein abundance increases in response to DNA replication stress; human CDC34 functionally complements the thermosensitivity of the cdc34-2 mutant [Source:SGD;Acc:S000002461]","ENSG,ENSP"
1022,"YDR055W","1022.1","YDR055W","PST1","Cell wall protein that contains a putative GPI-attachment site; secreted by regenerating protoplasts; up-regulated by activation of the cell integrity pathway, as mediated by Rlm1p; upregulated by cell wall damage via disruption of FKS1; PST1 has a paralog, ECM33, that arose from the whole genome duplication [Source:SGD;Acc:S000002462]","ENSG,ENSP"
1023,"YDR056C","1023.1","YDR056C","EMC10","Putative protein of unknown function; subunit of evolutionarily conserved EMC (Endoplasmic Reticulum Membrane Complex) implicated in ERAD (ER-associated degradation) and proper assembly of multi-pass transmembrane (TM) proteins; EMC acts in yeast as an ER-mitochondria tether that interacts with outer membrane protein Tom5p of TOM (Translocase of the Mitochondrial Outer Membrane) complex; YDR056C is not an essential protein [Source:SGD;Acc:S000002463]","ENSG,ENSP"
1024,"YDR057W","1024.1","YDR057W","YOS9","ER quality-control lectin; integral subunit of the HRD ligase; participates in efficient ER retention of misfolded proteins by recognizing them and delivering them to Hrd1p; binds to glycans with terminal alpha-1,6 linked mannose on misfolded N-glycosylated proteins and participates in targeting proteins to ERAD; member of the OS-9 protein family [Source:SGD;Acc:S000002464]","ENSG,ENSP"
1025,"YDR058C","1025.1","YDR058C","TGL2","Triacylglycerol lipase that is localized to the mitochondria; has lipolytic activity towards triacylglycerols and diacylglycerols when expressed in E. coli [Source:SGD;Acc:S000002465]","ENSG,ENSP"
1026,"YDR059C","1026.1","YDR059C","UBC5","Ubiquitin-conjugating enzyme; mediates selective degradation of short-lived, abnormal, or excess proteins, including histone H3; central component of the cellular stress response; expression is heat inducible; protein abundance increases in response to DNA replication stress; UBC5 has a paralog, UBC4, that arose from the whole genome duplication [Source:SGD;Acc:S000002466]","ENSG,ENSP"
1027,"YDR060W","1027.1","YDR060W","MAK21","Constituent of 66S pre-ribosomal particles; required for large (60S) ribosomal subunit biogenesis; acts as part of a Mak21p-Noc2p-Rrp5p module that associates with nascent pre-rRNA during transcription and has a role in bigenesis of the large ribosomal subunit; involved in nuclear export of pre-ribosomes; required for maintenance of dsRNA virus; homolog of human CAATT-binding protein [Source:SGD;Acc:S000002467]","ENSG,ENSP"
1028,"YDR061W","1028.1","YDR061W","YDR061W","Protein with similarity to ABC transporter family members; lacks predicted membrane-spanning regions; transcriptionally activated by Yrm1p along with genes involved in multidrug resistance [Source:SGD;Acc:S000002468]","ENSG,ENSP"
1029,"YDR062W","1029.1","YDR062W","LCB2","Component of serine palmitoyltransferase; responsible along with Lcb1p for the first committed step in sphingolipid synthesis, which is the condensation of serine with palmitoyl-CoA to form 3-ketosphinganine [Source:SGD;Acc:S000002469]","ENSG,ENSP"
1030,"YDR063W","1030.1","YDR063W","AIM7","Protein that interacts with Arp2/3 complex; interacts with Arp2/3 complex to stimulate actin filament debranching and inhibit actin nucleation; has similarity to Cof1p and also to human glia maturation factor (GMF); null mutant displays elevated mitochondrial genome loss [Source:SGD;Acc:S000002470]","ENSG,ENSP"
1031,"YDR064W","1031.1","YDR064W","RPS13","Protein component of the small (40S) ribosomal subunit; homologous to mammalian ribosomal protein S13 and bacterial S15 [Source:SGD;Acc:S000002471]","ENSG,ENSP"
1032,"YDR065W","1032.1","YDR065W","RRG1","Protein of unknown function; required for vacuolar acidification and mitochondrial genome maintenance; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies [Source:SGD;Acc:S000002472]","ENSG,ENSP"
1033,"YDR066C","1033.1","YDR066C","RTR2","Protein of unknown function; exhibits genetic interactions with Rtr1p; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; YDR066C is not an essential gene; relocalizes from nucleus to cytoplasmic foci upon DNA replication stress; RTR2 has a paralog, RTR1, that arose from the whole genome duplication [Source:SGD;Acc:S000002473]","ENSG,ENSP"
1034,"YDR067C","1034.1","YDR067C","OCA6","Cytoplasmic protein required for replication of Brome mosaic virus; S. cerevisiae is a model system for studying positive-strand RNA virus replication; null mutation confers sensitivity to tunicamycin and DTT [Source:SGD;Acc:S000002474]","ENSG,ENSP"
1035,"YDR068W","1035.1","YDR068W","DOS2","Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm [Source:SGD;Acc:S000002475]","ENSG,ENSP"
1036,"YDR069C","1036.1","YDR069C","DOA4","Ubiquitin hydrolase; deubiquitinates intralumenal vesicle (ILVs) cargo proteins; required for recycling ubiquitin from proteasome-bound ubiquitinated intermediates, acts at the late endosome/prevacuolar compartment to recover ubiquitin from ubiquitinated membrane proteins destined for the vacuole; DOA4 has a paralog, UBP5, that arose from the whole genome duplication [Source:SGD;Acc:S000002476]","ENSG,ENSP"
1037,"YDR070C","1037.1","YDR070C","FMP16","Protein of unknown function; may be involved in responding to conditions of stress; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies; protein abundance increases in response to DNA replication stress [Source:SGD;Acc:S000002477]","ENSG,ENSP"
1038,"YDR071C","1038.1","YDR071C","PAA1","Polyamine acetyltransferase; acetylates polyamines (e.g. putrescine, spermidine, spermine) and also aralkylamines (e.g. tryptamine, phenylethylamine); may be involved in transcription and/or DNA replication [Source:SGD;Acc:S000002478]","ENSG,ENSP"
1039,"YDR072C","1039.1","YDR072C","IPT1","Inositolphosphotransferase; involved in synthesis of mannose-(inositol-P)2-ceramide (M(IP)2C), the most abundant sphingolipid; can mutate to resistance to the antifungals syringomycin E and DmAMP1 and to K. lactis zymocin [Source:SGD;Acc:S000002479]","ENSG,ENSP"
1040,"YDR073W","1040.1","YDR073W","SNF11","Subunit of the SWI/SNF chromatin remodeling complex; involved in transcriptional regulation; interacts with a highly conserved 40-residue sequence of Snf2p; relocates to the cytosol under hypoxic conditions [Source:SGD;Acc:S000002480]","ENSG,ENSP"
1041,"YDR075W","1041.1","YDR075W","PPH3","Catalytic subunit of protein phosphatase PP4 complex; Pph3p and Psy2p form active complex, Psy4p may provide substrate specificity; regulates recovery from the DNA damage checkpoint, the gene conversion- and single-strand annealing-mediated pathways of meiotic double-strand break repair and efficient Non-Homologous End-Joining (NHEJ) pathway; involved in activation of Gln3p to alleviate nitrogen catabolite repression; Pph3p and Psy2p localize to foci on meiotic chromosomes [Source:SGD;Acc:S000002482]","ENSG,ENSP"
1042,"YDR076W","1042.1","YDR076W","RAD55","Protein that stimulates strand exchange; stimulates strand exchange by stabilizing the binding of Rad51p to single-stranded DNA; involved in the recombinational repair of double-strand breaks in DNA during vegetative growth and meiosis; forms heterodimer with Rad57p [Source:SGD;Acc:S000002483]","ENSG,ENSP"
1043,"YDR077W","1043.1","YDR077W","SED1","Major stress-induced structural GPI-cell wall glycoprotein; associates with translating ribosomes, possible role in mitochondrial genome maintenance; ORF contains two distinct variable minisatellites; SED1 has a paralog, SPI1, that arose from the whole genome duplication [Source:SGD;Acc:S000002484]","ENSG,ENSP"
1044,"YDR078C","1044.1","YDR078C","SHU2","Component of Shu complex (aka PCSS complex); Shu complex also includes Psy3, Csm2, Shu1, and promotes error-free DNA repair, Shu complex mediates inhibition of Srs2p function; promotes formation of Rad51p filaments; important for both mitotic and meiotic homologous recombination, and contains a conserved SWIM domain that is necessary for both [Source:SGD;Acc:S000002485]","ENSG,ENSP"
1045,"YDR079C-A","1045.1","YDR079C-A","TFB5","Component of RNA polymerase II general transcription factor TFIIH; involved in transcription initiation and in nucleotide-excision repair; relocalizes to the cytosol in response to hypoxia; homolog of Chlamydomonas reinhardtii REX1-S protein involved in DNA repair [Source:SGD;Acc:S000007603]","ENSG,ENSP"
1046,"YDR079W","1046.1","YDR079W","PET100","Chaperone that facilitates the assembly of cytochrome c oxidase; integral to the mitochondrial inner membrane; interacts with a subcomplex of subunits VII, VIIa, and VIII (Cox7p, Cox9p, and Cox8p) but not with the holoenzyme [Source:SGD;Acc:S000002486]","ENSG,ENSP"
1047,"YDR080W","1047.1","YDR080W","VPS41","Subunit of the HOPS endocytic tethering complex; vacuole membrane protein that functions as a Rab GTPase effector, interacting specifically with the GTP-bound conformation of Ypt7p, facilitating tethering, docking and promoting membrane fusion events at the late endosome and vacuole; required for both membrane and protein trafficking; Yck3p-mediated phosphorylation regulates the organization of vacuolar fusion sites [Source:SGD;Acc:S000002487]","ENSG,ENSP"
1048,"YDR081C","1048.1","YDR081C","PDC2","Transcription factor for thiamine-regulated genes; required for expression of the two isoforms of pyruvate decarboxylase (PDC1 and PDC5) along with thiamine biosynthetic genes; binds a DNA sequence in the PDC5 promoter; mutant fails to grow on 2% glucose and thus is scored as inviable under standard conditions [Source:SGD;Acc:S000002488]","ENSG,ENSP"
1049,"YDR082W","1049.1","YDR082W","STN1","Telomere end-binding and capping protein; plays a key role with Pol12p in linking telomerase action with completion of lagging strand synthesis, and in a regulatory step required for telomere capping; similar to human Stn1 [Source:SGD;Acc:S000002489]","ENSG,ENSP"
1050,"YDR083W","1050.1","YDR083W","RRP8","Nucleolar S-adenosylmethionine-dependent rRNA methyltransferase; methylates adenine (m1A) of the large subunit (LSU) rRNA at position 645; involved in pre-rRNA cleavage at site A2; mutation is synthetically lethal with a gar1 mutation; deletion disrupts telomere maintenance by influencing the expression of neighboring gene STN1 [Source:SGD;Acc:S000002490]","ENSG,ENSP"
1051,"YDR084C","1051.1","YDR084C","TVP23","Integral membrane protein; localized to late Golgi vesicles along with the v-SNARE Tlg2p; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm in a punctate pattern [Source:SGD;Acc:S000002491]","ENSG,ENSP"
1052,"YDR085C","1052.1","YDR085C","AFR1","Protein required for pheromone-induced projection (shmoo) formation; regulates septin architecture during mating; has an RVXF motif that mediates targeting of Glc7p to mating projections; interacts with Cdc12p; AFR1 has a paralog, YER158C, that arose from the whole genome duplication [Source:SGD;Acc:S000002492]","ENSG,ENSP"
1053,"YDR086C","1053.1","YDR086C","SSS1","Subunit of the Sec61p translocation complex (Sec61p-Sss1p-Sbh1p); this complex forms a channel for passage of secretory proteins through the endoplasmic reticulum membrane, and of the Ssh1p complex (Ssh1p-Sbh2p-Sss1p); interacts with Ost4p and Wbp1p [Source:SGD;Acc:S000002493]","ENSG,ENSP"
1054,"YDR087C","1054.1","YDR087C","RRP1","Essential evolutionarily conserved nucleolar protein; necessary for biogenesis of 60S ribosomal subunits and for processing of pre-rRNAs to mature rRNA; associated with several distinct 66S pre-ribosomal particles [Source:SGD;Acc:S000002494]","ENSG,ENSP"
1055,"YDR088C","1055.1","YDR088C","SLU7","RNA splicing factor; required for ATP-independent portion of 2nd catalytic step of spliceosomal RNA splicing; interacts with Prp18p; contains zinc knuckle domain [Source:SGD;Acc:S000002495]","ENSG,ENSP"
1056,"YDR089W","1056.1","YDR089W","VTC5","Novel subunit of the vacuolar transporter chaperone complex; vacuolar transmembrane protein that regulates biosynthesis of polyphosphate; deletion reduces and overexpression increases polyP accumulation; SPX domain (Syg1, Pho81, Xpr1)-containing protein involved in phosphate homeostasis; relocalizes from vacuole to cytoplasm upon DNA replication stress [Source:SGD;Acc:S000002496]","ENSG,ENSP"
